Name,Age,SIM numbers,ID,Transaction date,Order number,Connection date
Brandy Salinas,40,9.19076E+11,d8c45ac0-150c-4114-bb7b-ee069e56258e,14-04-2024,1.31741E+11,11-08-2023
Courtney Thomas,40,9.19641E+11,553505ee-972f-4243-b82f-c20137409a31,31-12-2022,5.3873E+12,03-02-2022
Eric Grant,24,9.1996E+11,070f8d50-e4b6-49c6-94b5-9dbc72f46cf1,24-10-2023,7.14182E+12,07-02-2024
Christopher Elliott,47,9.18979E+11,62abe066-ab62-4428-91bc-6595bcaeeb8e,23-01-2024,3.48803E+12,05-06-2023
Sherry Howard,26,9.19266E+11,0cf56fb6-d60e-4faa-9105-9d61bbf8bd3f,13-06-2023,9.59287E+12,05-08-2022
Christopher Peterson,61,9.17448E+11,30703df3-4711-4882-b7cd-f946f047b95e,12-08-2023,2.26398E+12,11-02-2024
Jeremy Jones,41,9.17541E+11,34667318-ed4d-4d13-bee4-572acc3b75b0,12-11-2024,7.5715E+12,18-07-2023
Michael Valdez,22,9.18685E+11,f2d78cd1-90fd-49ab-9b97-8e1b3761f0f9,15-04-2024,9.58645E+12,13-08-2022
John Castillo,25,9.17162E+11,8e115701-8482-49cb-b67e-b717db42ea6c,31-10-2023,2.45549E+12,14-02-2024
Mackenzie Sexton,38,9.17683E+11,30d0bec9-6fbd-426a-a9fe-3b4df7f993dd,10-02-2023,7.61732E+12,15-09-2024
Melanie Walton,34,9.19089E+11,30632aed-7b71-4f6c-95d7-148ed8cec6b0,20-10-2024,9.2118E+12,06-08-2022
Bradley Wade,58,9.17899E+11,5c64243c-b420-473b-8331-ac817d42ba9a,24-07-2024,3.03181E+12,14-11-2022
Joshua Washington,34,9.1974E+11,da328a94-ead8-434c-afe0-133441b5f5c8,22-10-2024,2.11009E+12,22-07-2023
Linda Clark,46,9.17303E+11,41358afc-2fb1-411b-ab64-eb709e4bc191,10-03-2023,5.76496E+11,21-06-2024
Stephen Spears,30,9.19347E+11,b717a889-8b15-43fe-a8bb-9e126d47daa2,31-03-2023,6.03538E+12,13-04-2023
Ian Oneal,37,9.18109E+11,c907da8e-dd7a-40aa-8598-8fdce0c28095,23-08-2024,4.41501E+12,15-04-2022
Jenny Sanchez,64,9.18214E+11,14ea5d0e-ddb4-4f10-a45d-607909ddaaf4,18-12-2023,9.54683E+12,26-01-2022
Julie Rodgers,30,9.17497E+11,eb1f9cbc-4e3a-4e6e-9711-9fbd304be3fc,09-03-2023,5.21468E+12,20-05-2024
Melinda Flores,46,9.17968E+11,c547bcd1-26e0-4791-ad06-93b3894990f3,22-11-2024,8.07573E+12,08-12-2022
Haley Reid,27,9.17318E+11,37bbe1d6-4178-415b-bd86-6cad47a2bdc3,10-03-2023,3.70947E+12,20-02-2024
Vincent Thompson,34,9.19886E+11,851be09a-93b1-4867-b41b-059c8e8434a2,10-05-2023,4.45625E+12,18-02-2024
Nicole Ellison,57,9.18042E+11,6559b7a5-3751-462b-85a6-b46f43fcd6f8,16-03-2024,9.19138E+12,19-12-2023
Bruce Lee,29,9.18926E+11,4afce93a-068d-4aa2-97bb-409d02bfaf75,21-02-2023,3.18541E+12,26-01-2023
Dale Woodward,55,9.17301E+11,c0a91ce6-4e56-4c2a-a4ba-342460e492e4,24-01-2024,6.70792E+12,05-09-2022
Alexis Lindsey,51,9.18476E+11,c26937e7-8cb8-4211-afcd-d9603c64baa8,27-07-2024,2.45219E+12,19-11-2023
Margaret Rodriguez,44,9.17303E+11,abd13ac6-a380-4a44-aca7-2bd38eef7ddb,15-04-2024,6.06788E+12,29-01-2023
David Frank,22,9.17789E+11,058529bb-d0a9-4ded-b613-516aba1740f3,25-05-2024,5.67298E+12,11-10-2024
Lori Burch,33,9.19328E+11,c96eaafb-0ea6-45e5-92fd-b0178c60b075,29-08-2024,4.8819E+12,30-06-2022
Daniel Molina,38,9.18603E+11,b2519140-8e7d-4cf1-9b14-f2286d036127,12-10-2023,3.26125E+12,23-12-2023
Monica Wilkerson,62,9.18899E+11,f274739b-5f7b-4f58-a71b-300ec0fedd94,14-06-2023,2.05908E+12,25-03-2023
David Bradley,33,9.18799E+11,f82ace3d-fc45-4108-bc60-6ad7794c7b3a,28-06-2024,2.12366E+12,25-09-2022
Christopher Morales,31,9.19569E+11,0a8e6568-2325-469d-9148-c19aadd00b5e,18-12-2022,3.66915E+12,13-05-2023
Brandon Lucas,24,9.18416E+11,1b742c91-12b8-4632-99f3-c092fb4b8529,03-02-2024,9.14028E+11,27-11-2022
Amanda Adams,45,9.19884E+11,469092bb-051d-42ec-be16-300b2d039813,29-03-2023,5.30426E+12,28-06-2024
Nicole Taylor,58,9.1879E+11,9f39fb0c-42de-4d43-8988-1620348d87a5,08-11-2023,9.86506E+12,14-03-2022
Andrew Wagner,63,9.18966E+11,eda03779-b7ef-4a1a-beb0-36c3e2d8c243,28-01-2023,2.14366E+12,03-02-2024
Nicolas Wilkins,30,9.17497E+11,a12aabcc-1a9f-4e2a-8565-d9e1d0940b95,11-05-2023,8.31784E+12,24-03-2022
Melanie Knox,62,9.19357E+11,09dc7862-4013-4c13-a8fe-1a9de1c0627c,25-05-2024,5.6593E+12,20-06-2023
Mary Marshall,22,9.17301E+11,3d09511a-4482-4426-8140-f9d39d45ac87,24-10-2023,1.89612E+12,03-11-2022
Veronica Harris,43,9.19389E+11,d067011f-da4e-45d8-ac39-9a8f7b7b866d,02-11-2023,1.32257E+12,20-01-2024
John Lindsey,34,9.17291E+11,3daff160-c445-4645-ac00-1338cd823216,06-09-2024,1.70671E+12,09-06-2022
David Stephens,41,9.18771E+11,a8b4d7a4-349a-4e5f-b285-10335de71710,11-01-2024,3.80039E+12,08-10-2022
Alicia Howard,42,9.18745E+11,2dec2147-109a-4743-99ba-11e010473c0f,01-10-2024,3.2488E+12,19-09-2024
Laura Howard,21,9.19568E+11,804cf209-2651-4440-a901-bf37025ab439,16-04-2024,6.24172E+12,02-08-2022
Meagan Holmes,23,9.19049E+11,f809f255-c031-488e-b102-b976081628ea,26-07-2024,8.18235E+12,13-05-2022
Phyllis Mills,58,9.17101E+11,d6d1f159-3058-48a6-a129-07161f171970,05-04-2024,5.86369E+12,29-10-2023
Robert Horton,63,9.17099E+11,95f96e35-be29-4ece-9245-8a4aa5c845e5,01-08-2024,3.63348E+12,20-12-2022
Frederick Bailey,37,9.17922E+11,21251294-5f3a-4864-be92-e31ec74815f7,14-09-2024,4.31735E+12,11-02-2023
Meagan Smith MD,50,9.18023E+11,85ac969f-b624-4ea4-88ad-459e96f00abf,27-03-2024,8.97467E+12,01-05-2022
Benjamin Wagner,50,9.19715E+11,9fc0bf6a-feaf-48fb-a2dd-782acf949ddb,11-09-2023,6.40842E+12,01-04-2023
Tammy Callahan,32,9.17033E+11,9b89b9da-94ac-4bb4-8b41-c8c3abf12839,05-09-2024,9.38905E+12,27-08-2022
Anna Montoya,52,9.1873E+11,b6b9e3a3-40ad-4e30-bd2e-b037a465823e,09-05-2023,7.18407E+12,23-10-2022
Jessica Henry,23,9.1865E+11,20cdc31e-ae0b-49f6-9f93-f84898aea8bf,25-01-2024,4.86895E+12,01-07-2023
Christopher Martin,46,9.18108E+11,e309751b-58ec-40b2-8717-89b428c4fd18,01-11-2023,4.36465E+11,08-03-2023
Aimee Henry,54,9.17365E+11,c9dbeeef-ee66-4f9e-9ba1-0dbefdacebe3,29-10-2024,5.89446E+12,25-11-2022
Teresa Wheeler,57,9.19934E+11,453099dc-ab4a-4ffe-a41c-2cae628cadd5,13-01-2023,4.46968E+12,10-10-2023
Natalie Costa,40,9.17195E+11,238d7d3b-dab8-449f-89f4-f04bc0910ca8,26-02-2024,8.20174E+12,14-07-2023
Jennifer Wright,60,9.18179E+11,762e43f5-a273-4455-b366-0a481fa56660,12-04-2023,6.61731E+12,20-04-2022
Joseph Atkins,39,9.19063E+11,283721e7-089d-4669-a96b-0c72615bbca7,03-06-2023,7.27865E+11,13-08-2022
Derek Jackson,52,9.1806E+11,c81d452b-cf63-468b-a54b-75afd8a17d21,28-10-2023,3.53401E+12,30-10-2024
Kenneth Miranda,33,9.19273E+11,e51c44f5-33ab-489f-994c-79e0968fafd7,09-07-2023,5.75001E+12,22-08-2024
Daniel Davis,21,9.17101E+11,0dfc6d74-6702-4101-9505-a9ff10d7cdbe,23-01-2024,4.6005E+12,07-05-2023
Kathy Cabrera,35,9.18273E+11,176e8861-6bb4-43ca-b61c-d9dfc4aa2b09,20-06-2024,4.5157E+12,10-12-2022
Cody Bell,37,9.18217E+11,212814ce-48e5-4140-a658-221f25948a75,27-08-2024,8.61461E+12,01-06-2024
Mr. William Fields,62,9.18596E+11,b2029dfe-4a21-4ca0-a0ba-7790cea7d4f4,17-10-2023,9.31166E+12,27-03-2024
Robert Rivera,58,9.19076E+11,6b558adc-e03d-4671-abe0-f12cf952f0db,17-10-2023,8.33045E+12,06-01-2022
Wayne Logan,33,9.17985E+11,c8c2cd25-b843-4262-960d-46c4bf23df05,18-03-2024,6.61206E+12,29-07-2024
Michael Ramos,45,9.18969E+11,600d8b9c-c0d4-4c2d-b3b4-074e9350ac44,23-07-2023,6.83198E+11,05-02-2023
Dr. Emily Jackson,63,9.18899E+11,3d3e7cff-cdc3-47bd-95d3-96bb86e15909,24-03-2024,3.3329E+12,11-01-2023
Alicia Young,27,9.17954E+11,9ac7a81d-0cec-4774-a62a-61bed9f475b5,03-04-2024,9.85133E+12,23-08-2022
Christopher Williamson,41,9.17113E+11,aa091712-11e2-4c2f-ad67-5358bd19669c,11-09-2023,8.77619E+12,08-04-2022
Denise Alexander,21,9.17481E+11,30354cb0-f26a-4b93-870c-5d8ea81353c1,29-07-2024,7.08502E+12,13-01-2022
Trevor King,60,9.17988E+11,0029d3f1-fc00-4adc-b76c-857a371d5d79,15-05-2023,2.40946E+11,14-12-2023
Kayla Jones,40,9.17585E+11,0f053154-2235-48d1-8daf-0e8798740192,21-08-2024,8.84952E+12,26-09-2023
Natalie Thompson,49,9.18118E+11,5b2d3056-e902-44ae-90c3-994f12c87483,02-11-2024,2.80496E+12,02-07-2024
John Riley,41,9.17679E+11,ff05e367-ae61-49d4-9bf7-18d134a24cd4,22-06-2024,6.08066E+12,17-11-2024
Nathan Brown,53,9.17608E+11,fec8f3c2-a6d0-43e5-bddb-b392c60c476c,30-04-2023,8.33878E+12,01-06-2024
Alex Gonzalez,64,9.18117E+11,7573674a-a330-4a16-8784-0d7a7988e386,10-07-2024,5.66166E+12,21-05-2024
Ashley White,33,9.19328E+11,f5b182d5-7759-4616-a3ff-5e009012461f,15-10-2024,7.8557E+12,21-06-2022
Lisa Williams,44,9.17874E+11,fe1234da-9241-4c2e-a58a-35b81b27693e,23-07-2023,9.07047E+12,24-01-2023
James Figueroa,25,9.19228E+11,8dd628bc-9529-484c-a8a9-231f031c0c27,23-03-2023,6.15974E+11,30-09-2024
Crystal Johnson,60,9.1795E+11,6eb75680-62c0-48fc-b1c2-be6ea5e55ac8,28-02-2024,5.13814E+12,10-03-2023
Amanda Weaver,21,9.19557E+11,5a9bac18-91a6-443e-9abd-6ae436c96a87,18-10-2023,2.95567E+12,18-06-2023
Lisa Moore,47,9.1845E+11,825c5029-6787-474a-b819-f08bb0d9c5a9,16-06-2024,4.35578E+12,07-09-2024
Patrick Gonzalez,47,9.17828E+11,7fa54dab-e83a-4651-a880-9c78f3a3df40,13-08-2024,2.89091E+12,02-09-2024
Thomas Collins,25,9.1889E+11,208770b2-3d4d-4f2c-8e7c-2ab99b0607f7,21-08-2023,8.17412E+12,05-01-2023
Brittany Miller,24,9.19272E+11,d34b9fe8-1d05-4db8-b0bb-d09379138c8b,09-01-2023,8.35493E+12,12-09-2022
Patricia Pacheco,55,9.17869E+11,17c6196e-7b63-4b3f-8b09-8a46ae41d092,23-01-2023,7.49613E+12,10-12-2022
Jonathan Butler,24,9.18929E+11,04ebdba6-144a-4fb2-aa2c-c4655618193a,09-12-2022,1.28101E+12,02-09-2022
Katrina Coleman,19,9.18263E+11,1c604989-7300-4857-94e6-a9f0c3f1a749,28-11-2023,3.2592E+12,04-10-2024
Lindsey Stevens,48,9.18993E+11,73ce862d-ef68-45c7-a892-0a61db0ac466,19-05-2023,1.47543E+12,17-11-2024
Mr. Thomas Golden,18,9.17857E+11,724d4a27-4366-4fde-8fed-ec4e035ed923,16-07-2023,9.16699E+12,22-05-2024
Ian Jordan,46,9.18366E+11,800f7113-84fc-4fd8-9136-ccf03d5f5267,07-04-2024,5.53863E+11,07-06-2022
Jill Huynh,29,9.19301E+11,a0b0ce21-38de-4f41-8a64-d9df4fbb600c,16-02-2023,5.32511E+11,02-05-2022
Julie Beck,32,9.18095E+11,308fd4c7-8667-48e1-9cfd-2ce08d65d3cf,22-08-2024,9.97372E+12,01-02-2022
Luis Thompson,56,9.19121E+11,715a0184-86e6-4799-a1cf-369cfb787fc6,15-02-2024,6.49538E+12,04-07-2024
Eric Baker,30,9.17496E+11,4ec94bca-8571-45ca-b5bf-89f2f7c19ab3,01-03-2024,3.91738E+12,22-07-2024
Courtney Hernandez,64,9.19447E+11,a61f82b0-7737-4f29-ba17-bbc163f38169,29-03-2023,7.62013E+12,03-07-2023
Theresa Kirk,43,9.18707E+11,8fc96888-054b-4dee-a60e-694c2d551393,01-05-2023,5.82146E+12,21-01-2023
Matthew Fritz,26,9.19833E+11,ebb467c9-942d-4bf5-8121-b3849c74462e,29-10-2023,3.96333E+12,12-01-2022
Marcus Reyes,44,9.18525E+11,4c4e12f9-c30c-440e-bd04-63a5aacda820,07-06-2024,9.53795E+12,30-05-2024
Christopher Berry,29,9.18324E+11,5543aa30-c11d-4b4b-a407-4cb44a8ffd58,25-12-2023,7.57603E+12,05-07-2023
Albert Huffman,37,9.19615E+11,02adb080-4513-499a-8a3e-a2b7a8f01ac6,11-12-2023,9.39579E+12,14-11-2024
Lisa Roberts,31,9.17496E+11,62342322-e117-4a7e-a1f4-fe8dc8d58582,18-08-2023,2.73918E+12,14-12-2023
Jennifer Adams,57,9.17453E+11,467ca453-eb5d-46bf-813a-4c53ddefabc0,22-06-2023,7.3895E+12,09-11-2024
Krystal Kane,49,9.19594E+11,72cb9496-2e60-4337-9ddd-45e1af333083,01-10-2024,4.24696E+12,15-01-2023
Donald James,34,9.18651E+11,a7731d36-c133-4541-826d-eeee7938da8d,06-11-2023,5.57317E+12,18-01-2022
Karen Mitchell,56,9.18409E+11,bb601064-ca82-4d31-acfa-cb4ba23aed29,12-05-2024,9.79798E+12,29-11-2024
Mark Camacho,44,9.19428E+11,36a81dda-ab1b-4584-af6b-92894edfc33f,01-11-2024,7.26539E+12,02-04-2023
Anna Adams,21,9.187E+11,ffe2c637-5cb8-43cd-8707-2142a07bf341,13-11-2023,9.89959E+11,10-07-2024
Katherine Russell,24,9.17149E+11,fa1b58f7-07a7-4192-95d1-6aa3ab20d1fb,30-06-2024,6.80153E+12,01-06-2022
David Bray,54,9.19944E+11,54c4fd9d-5d5c-4681-9d8c-927527aef75d,15-06-2023,8.60257E+12,05-01-2023
Susan Chapman,20,9.19839E+11,e73c1758-3e33-4cbb-981d-832221106757,27-07-2023,4.30755E+12,28-08-2023
Thomas Moore,21,9.17776E+11,6880f66e-4614-4f23-9460-d93cc5bd89fb,27-12-2023,8.53436E+12,26-09-2023
Lori Nelson,59,9.17431E+11,8e06c9ed-0e5d-4e44-ba5a-17edbad69025,14-02-2023,7.45971E+12,13-06-2023
Anthony Goodwin,28,9.17817E+11,58cdfcd9-4a70-4b10-aa24-60e09ed24fc3,01-06-2023,2.08488E+11,29-08-2024
Matthew Ross,62,9.19666E+11,583d9162-7b5a-4314-b803-60d4813de70b,21-01-2023,7.46965E+12,29-01-2024
Julia Jones,48,9.19436E+11,45ddc29c-ffaf-4930-b585-99bde94ef37d,17-12-2022,5.40913E+12,25-06-2022
James Bean,22,9.18492E+11,dc258ad6-ce85-42d6-9744-6647f3cca27e,16-01-2024,1.35461E+12,17-01-2024
Adam Russell,27,9.19248E+11,e7eef307-2cfb-437c-a358-8cbddc62fc2d,20-07-2024,2.99303E+12,26-06-2024
Jessica Marquez,35,9.19574E+11,a8522161-eae2-4657-873f-241dcfbecb67,04-07-2023,3.84715E+12,21-01-2023
Robert Fisher,20,9.19424E+11,ce8a3075-2e9c-4ca1-a33b-6f846830ac74,24-02-2024,5.27611E+12,05-06-2022
Betty Fuller,60,9.17272E+11,68909b1a-fe75-425f-907c-86502a4d0f70,16-01-2024,1.96625E+11,19-02-2024
Erik Miller,62,9.19771E+11,24a3b2af-c215-4024-b595-6fc77c08ecfc,18-10-2024,9.65091E+12,10-08-2023
Steven West,31,9.18793E+11,e15d89e3-de4a-4efb-8972-9457b8da5e08,05-10-2024,5.25107E+12,04-08-2024
Ashley Gonzalez,28,9.18219E+11,abeefb39-2503-4a81-95f6-f7a0a21ab16a,22-03-2024,5.60195E+11,31-12-2023
Henry Parker,41,9.17324E+11,269660dc-f0d3-4943-ba0b-eb168ff55dd5,22-07-2024,8.53282E+12,17-04-2022
Jeffrey Harper,34,9.19004E+11,982905a3-7f0e-454c-ba41-005b1c47040b,20-07-2023,1.42203E+12,21-12-2023
Natalie Montgomery,40,9.18215E+11,6815074f-0d88-47d0-84a7-ef4420402e93,26-04-2023,5.35859E+11,08-09-2023
Anthony Campbell,25,9.19179E+11,69a25271-007e-4c0b-ac6e-6487ef580daa,12-07-2024,7.78345E+12,25-05-2022
Miranda Pena,46,9.17312E+11,01c98ae9-b45d-43ad-a8f4-651b52471826,04-09-2024,3.32773E+12,04-11-2024
Anna Crawford,60,9.18961E+11,388392b8-7f2c-4b5b-be87-aaf571042525,24-09-2024,3.64287E+12,30-09-2024
Nicole Leon,24,9.17389E+11,75cec42c-04ed-472d-8cae-32fa6b5380ae,23-09-2023,5.48121E+12,07-02-2024
Lisa Lopez,37,9.1852E+11,69788964-ce2e-4752-808b-805e5b497064,15-01-2023,8.97014E+12,17-09-2022
Kathryn Velazquez,47,9.18997E+11,d205563c-888d-4804-a865-8f03b8f9122d,02-07-2024,3.86798E+12,13-10-2024
Daniel Stuart,33,9.18435E+11,989084f2-dd71-4cd3-befe-6ccedf80ea7d,06-07-2024,8.84425E+11,06-10-2024
Jason Brady,25,9.19445E+11,4c81eaa4-f7b5-4dda-a2f7-7cf7c213807a,20-04-2023,7.46427E+12,12-05-2022
Michelle Hayes,27,9.18496E+11,4dd4a80b-e4b9-4ff8-88ed-930383e8f80f,19-02-2023,6.78297E+11,13-03-2023
Jason Cole,53,9.18529E+11,9d4da121-c7e9-401e-a00a-2a592a321d53,18-05-2024,2.00552E+12,15-09-2023
John Kerr,62,9.1813E+11,a39e09d7-d56f-4908-bc77-42099551f0a8,23-04-2024,1.12031E+11,14-03-2024
Roy Larsen,19,9.1724E+11,04917f0d-cd5c-484b-89e9-102c5409f48b,21-09-2023,9.76303E+12,13-09-2022
Isaac Peterson,43,9.18728E+11,9c0f372c-c846-41b2-9d5b-67f5626c0e62,27-08-2024,4.55529E+12,14-12-2021
Travis Barnett,46,9.19234E+11,537e6f2a-6155-44c0-a53f-faec69736f2a,30-09-2024,7.59606E+12,24-03-2022
Lindsay Weber,18,9.1962E+11,5f63b2cb-4de1-4da8-8f87-f0b28fb0624f,12-03-2023,9.94045E+12,12-09-2023
Joshua Gomez,57,9.18628E+11,e72c1ff2-095b-4ab2-af45-f0601bd6f649,30-10-2024,3.51315E+12,28-04-2022
Brett Smith,31,9.18407E+11,caab4e12-7d7e-4549-bbda-3929eaf1d143,29-01-2023,3.94252E+12,30-06-2023
Scott Waters,23,9.18017E+11,da0f2750-aaf2-46bd-ab7a-c14464d6be20,07-05-2023,2.44006E+11,15-11-2024
Laura Williams,20,9.19654E+11,20e6440f-2530-4eb1-ab1e-47746b862619,10-09-2023,3.39135E+12,12-10-2023
William Smith,27,9.18236E+11,9be7f6d5-16f2-4da4-8ccb-0c39a8910958,17-09-2023,9.81945E+12,28-02-2022
Joseph Gallegos,21,9.18063E+11,23f9dc0c-8d0c-47e1-bf61-3380e0d48ed8,02-10-2023,6.37504E+12,03-09-2023
Rebecca Dean,34,9.18869E+11,1a164022-edbf-430b-b1b8-b262cfc21087,08-07-2024,9.46301E+11,27-07-2022
Rachael Farrell,57,9.17217E+11,d56f2af2-4f78-421a-9579-3368af5d24ca,23-03-2024,1.50991E+12,01-07-2024
Jeffrey Roy,37,9.19712E+11,4a3b873b-e686-4407-8af2-36d1c78d607e,16-12-2022,2.46297E+12,30-11-2023
Brandy Jackson,45,9.17323E+11,527cf464-02e1-4b5f-818a-b8eff1b90db5,20-09-2023,9.40106E+12,04-12-2023
Shawn Miller,26,9.18738E+11,6c59b8cd-bab7-4edf-b1cd-96ab8d6f71f2,05-07-2024,4.50035E+12,27-09-2022
Jill Silva,57,9.18859E+11,c18b749c-25d7-4211-8737-4fda90f5b6cf,20-08-2024,5.46473E+12,28-08-2023
Amanda Costa,65,9.17393E+11,27f24d96-57e0-42e4-b171-c000811067e4,14-03-2023,4.87808E+12,05-09-2023
Ernest Cox,26,9.1921E+11,8b733148-77bc-4c94-988c-f4630c767c35,19-07-2023,4.46735E+12,26-12-2022
Jessica Smith,27,9.18264E+11,73364725-7c9d-4787-b99e-cdde22cc6847,29-12-2023,2.28073E+12,28-11-2022
Sarah Adams,34,9.18236E+11,c3be4bb1-f77b-4093-b5bb-b3811a1b1f8a,07-04-2023,6.78906E+11,22-08-2023
Tammy Lozano,24,9.18363E+11,59353991-fd34-4267-95ba-42013bcb89db,19-07-2023,4.18571E+12,13-09-2023
Mary Weber,21,9.19267E+11,f05c7cce-45ba-40dc-9729-79c8df5e6199,19-11-2024,2.91648E+12,22-04-2024
Lauren Murray,54,9.19788E+11,f135bb17-9ce5-4514-ab49-2c1478d14c2b,27-11-2024,7.31461E+12,20-03-2023
Kathryn Huerta,33,9.19575E+11,678b4a52-f12e-4cda-9fe5-24777c713096,18-12-2023,5.47702E+12,19-05-2023
Julie Walker,55,9.17682E+11,92c6dea1-7259-4928-b686-e3cc6ec84bca,05-05-2023,5.66383E+12,13-06-2022
Barbara Parks,58,9.18442E+11,eb534c43-1352-45d3-8e61-8411f8cf0630,11-09-2024,5.64792E+12,16-07-2022
Kayla Smith,56,9.19489E+11,b459f440-dde9-45c6-9d0c-1f78b7973412,22-04-2023,7.19872E+12,21-08-2024
Danny English,18,9.19629E+11,6c655e3d-6930-4cef-9ce9-3e98727abc2f,04-05-2024,3.22915E+12,29-08-2022
Kyle Waters,30,9.18834E+11,e4dd85e5-4bec-4512-a6e1-ad5a18d0530d,05-07-2024,4.01132E+12,02-05-2024
Nancy Mora,62,9.17506E+11,b05dfdf3-6b3f-4009-9a2b-984f052869b2,28-01-2024,7.43597E+12,29-04-2022
Spencer Gomez,53,9.1915E+11,c73cda4d-5baa-4902-957d-22edab9829dc,20-04-2023,6.78826E+12,27-08-2024
Michelle Jackson,49,9.18963E+11,947e99e9-55c9-4ff0-8a5d-41bec8c84894,16-12-2023,7.85269E+12,14-08-2023
Katie Scott,52,9.18591E+11,9344b8ab-1327-4f39-bf85-67131d51b00a,27-07-2023,4.30649E+12,22-10-2022
